uri	english	language	translation
http://data.europa.eu/esco/skill/ed92cf0c-491a-401c-b2b7-febcc7cfaf3d	design hot water systems	pt	projetar sistemas de água quente
http://data.europa.eu/esco/skill/e29f0633-f168-48ab-8f94-1be573cea173	design post tanning operations	pt	conceber operações de pós-curtimenta
http://data.europa.eu/esco/skill/f9da1ca4-40f4-483a-92e6-0a0c6d078638	use fleet management system	pt	utilizar sistemas de gestão da frota
http://data.europa.eu/esco/skill/e5beeff8-7c98-490a-ae2c-16fbb6a87305	manage keys for data protection	pt	gerir as chaves de criptografia para a proteção de dados
http://data.europa.eu/esco/skill/e7f6dd61-5481-40c7-942c-a0b312216f11	reduce business mobility costs	pt	reduzir os custos de mobilidade das empresas
http://data.europa.eu/esco/skill/b55376e1-41c3-45f8-9b35-d3e7b1288a33	evaluate vehicle ecological footprint	pt	avaliar a pegada ecológica dos veículos
http://data.europa.eu/esco/skill/ecd368bc-6383-4a03-9b61-46e0a94750f7	instruct on energy saving technologies	pt	dar instruções sobre tecnologias de poupança de energia
http://data.europa.eu/esco/skill/b33e3c40-b3f2-4ba1-b7b5-3c062ad470e7	select immobilisation device for radiation therapy	pt	selecionar o dispositivo de imobilização para terapia com radiações
http://data.europa.eu/esco/skill/f85c6fbb-51c9-4b3f-adc9-391df4b2da65	design geothermal energy systems	pt	projetar sistemas de energia geotérmica
http://data.europa.eu/esco/skill/f0866297-90ef-41ba-93e7-ddea0ef2193b	organise information services	pt	organizar serviços de informação
http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07	assess energy consumption of ventilation systems	pt	avaliar o consumo de energia dos sistemas de ventilação
http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd	design for organisational complexity	pt	conceber estratégias para gerir a complexidade organizacional
http://data.europa.eu/esco/skill/d80ebb29-7b20-4343-b7c9-0e3ef9f2e1f2	design heating and cooling emission systems	pt	projetar sistemas de aquecimento e arrefecimento de emissões
http://data.europa.eu/esco/skill/fd082998-8cea-4abc-8504-03f7e4b7088e	design a building management system	pt	projetar um sistema de gestão de edifícios
http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271	measure sustainability of tourism activities	pt	medir a sustentabilidade das atividades turísticas
http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2	design building envelope systems	pt	projetar um sistema de envelope de edifícios
http://data.europa.eu/esco/skill/c13fb093-5ffb-491a-b8b7-fa2d42a57e2e	implement cloud security and compliance	pt	garantir a segurança e a conformidade da computação em nuvem
http://data.europa.eu/esco/skill/e9d6ebab-13ad-45ce-a955-fc3f1e56add8	plan measures to safeguard natural protected areas	pt	planear medidas para proteger as zonas naturais protegidas
http://data.europa.eu/esco/skill/f39ea734-faef-48a7-9544-14e691aed6ab	set up media storage 	pt	estabelecer sistemas de armazenamento de suportes de informação
http://data.europa.eu/esco/skill/ff6ffc8d-433d-4b32-a943-0a948db2820b	create social alliances	pt	forjar alianças sociais
http://data.europa.eu/esco/skill/dad7e408-162f-46a4-8567-db560e19e2fc	identify ICT system weaknesses	pt	identificar lacunas nos sistemas informáticos
http://data.europa.eu/esco/skill/c71e5209-dfb8-456d-a1ad-5ac657a92812	use agronomic modelling	pt	utilizar modelação agronómica
http://data.europa.eu/esco/skill/cc473121-0838-413d-a34e-e1788b2826cb	define specifications for clothing	pt	definir especificações para peças de vestuário
http://data.europa.eu/esco/skill/bce60ecd-ceee-4dbd-b619-70c9789ec634	test tightness and pressure of refrigeration circuits	pt	testar a estanquidade e a pressão de circuitos de refrigeração
http://data.europa.eu/esco/skill/f8d92ca6-539a-4d0e-83eb-7889cde4e8f1	develop interregional collaboration strategies	pt	desenvolver estratégias de colaboração inter-regional
http://data.europa.eu/esco/skill/f76eeb55-2ad1-40ef-ba09-fa60e2c28b40	design an artificial lighting system	pt	projetar um sistema de iluminação artificial
http://data.europa.eu/esco/skill/b8b260bf-4ca4-45d7-bf4f-9beaf8503215	measure temperature 	pt	medir a temperatura
http://data.europa.eu/esco/skill/de5c97d3-ad28-49e8-bc97-fa5c7521d6f2	establish connections with young people	pt	estabelecer ligações com os jovens
http://data.europa.eu/esco/skill/e6577397-05de-4b4d-8755-7d28ca7fe7dd	assess powertrain	pt	avaliar o grupo motopropulsor
http://data.europa.eu/esco/skill/f9b7be6c-29a0-4021-980e-a0e3b0005205	inspect wave energy converters	pt	inspecionar conversores de energia das ondas
http://data.europa.eu/esco/skill/cb65d537-9a5e-4e73-914f-f4ed2b67301c	use questioning techniques for assessment	pt	utilizar técnicas de inquérito para efeitos de avaliação
http://data.europa.eu/esco/skill/bf9a2403-850d-4dd3-b266-edaabebc8ab0	evaluate integrated design of buildings	pt	avaliar o design integrado de edifícios
http://data.europa.eu/esco/skill/ed7b7841-4df9-4936-9415-f6067e1f3344	plan evaluation 	pt	avaliar planos
http://data.europa.eu/esco/skill/d56a2182-14e0-4319-ab2f-0133aa67672b	follow ethical code of conduct in assessment situations	pt	seguir um código ético de conduta em situações de avaliação
http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4	automate cloud tasks	pt	automatizar tarefas de computação em nuvem
http://data.europa.eu/esco/skill/f7b071bf-4882-4cfc-ae0a-7e0e0ab94c61	conduct research across disciplines	pt	realizar atividades de investigação em várias disciplinas
http://data.europa.eu/esco/skill/c0502e2a-1e12-422e-994e-cf9bf814e3b2	guide learners in using assistive technologies	pt	orientar os alunos na utilização de tecnologias de apoio
http://data.europa.eu/esco/skill/cd733651-f332-422e-a9a1-1b19b5e98449	use pest detection sensors	pt	utilizar sensores de deteção de pragas
http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963	manage cloud data and storage	pt	gerir os dados em nuvem e o seu armazenamento
http://data.europa.eu/esco/skill/c4f97536-866b-4a4f-b91d-da07809ef2d8	execute feasibility study on hydrogen	pt	realizar estudos de viabilidade sobre o hidrogénio
http://data.europa.eu/esco/skill/fd351092-800e-402a-a9cb-7b17c4d51663	maintain professional boundaries in social work	pt	manter limites profissionais no trabalho social
http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6	advise on sustainability solutions	pt	aconselhar sobre soluções de sustentabilidade
http://data.europa.eu/esco/skill/b383198f-1ed4-4e03-8aac-920a5b873e0b	conduct leather finishing operations	pt	efetuar operações de acabamento do couro
http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72	design a combined heat and power system	pt	projetar um sistema de produção combinada de calor e eletricidade
http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010	design a mini wind power system	pt	projetar um minissistema de energia eólica
http://data.europa.eu/esco/skill/f0b45409-42ca-42bc-a701-041e594d0657	ensure gender equality in the workplace	pt	garantir a igualdade entre homens e mulheres no local de trabalho
http://data.europa.eu/esco/skill/f4a85869-1855-45d5-a43c-7ee8cd451996	perform ICT security testing	pt	realizar testes de segurança informática
http://data.europa.eu/esco/skill/b0b3e72c-f6fb-4b02-b867-267e781cfdf1	verify laser beam measurement	pt	verificar a medição do feixe laser
http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006	perform energy simulations	pt	efetuar simulações de energia
http://data.europa.eu/esco/skill/eccf3b4f-881f-4ae6-b96a-666be929d780	access to documents regulations 	pt	regulamentos relativos ao acesso a documentos
http://data.europa.eu/esco/skill/fcffe2a5-6253-4848-92e7-749304aca647	develop innovative mobility solutions	pt	desenvolver soluções de mobilidade inovadoras
http://data.europa.eu/esco/skill/e979659d-d06e-4968-b4b2-ac51e379b552	design hybrid operating strategies	pt	conceber estratégias operacionais híbridas
http://data.europa.eu/esco/skill/b9e451f5-a62f-4a16-a229-255fa5c222a5	perform virtual simulation 	pt	efetuar simulações virtuais
http://data.europa.eu/esco/skill/c2361bea-ce5e-42b5-9af9-0e3e46c48577	handle metal powder	pt	manusear pós metálicos
http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5	build trust	pt	criar relações de confiança
http://data.europa.eu/esco/skill/ec66a2f9-db12-4eec-936a-47632bfdccfb	perform smart grid feasibility study	pt	realizar estudos de viabilidade de redes inteligentes
http://data.europa.eu/esco/skill/f3e4337a-201e-4199-b32d-9d58b77527db	reach out to diverse youth	pt	trabalhar com diferentes grupos de jovens
http://data.europa.eu/esco/skill/cd50d616-1f8b-481e-983f-68d2674ff82d	promote inclusion in research	pt	integrar a dimensão do género na investigação
http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763	measure company's sustainability performance	pt	medir o desempenho da empresa em matéria de sustentabilidade
http://data.europa.eu/esco/skill/c214d86e-fbb8-45c0-87d4-f2cefc954057	select sustainable technologies in design	pt	selecionar tecnologias sustentáveis no design
http://data.europa.eu/esco/skill/d70cab7b-ad8c-4be8-84f0-c5f3f9501818	maintain media integration equipment 	pt	efetuar a manutenção de equipamentos de integração de suportes de informação
http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729	draft project documentation	pt	redigir a documentação do projeto
http://data.europa.eu/esco/skill/b7a26b32-c457-49aa-9a78-25ade10090e3	maintain wind turbines	pt	efetuar a manutenção de turbinas eólicas
http://data.europa.eu/esco/skill/b0260a5d-e452-4d97-815d-2fbba2725e0c	manufacture metal additive manufacturing parts	pt	produzir peças para o fabrico aditivo metálico
http://data.europa.eu/esco/skill/bc067d2e-e151-408f-8e34-24effd2b7fd6	use e-procurement 	pt	utilizar tecnologias de contratação pública eletrónica
http://data.europa.eu/esco/skill/c05da420-4569-4ac7-bdd6-02fcec66dde9	adhere to the ALARA principle	pt	aderir ao princípio ALARA
http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923	design passive energy measures	pt	medidas de energia passiva em sistemas de design
http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60	use resource-efficient technologies in hospitality	pt	utilizar tecnologias eficientes em termos energéticos na hotelaria
http://data.europa.eu/esco/skill/fcbb3a90-cdde-49ff-9ecc-8e2c0a6dfca2	collect cyber defence data	pt	recolher dados no domínio da ciberdefesa
http://data.europa.eu/esco/skill/b71fc6e4-14eb-488b-9f26-a7c15fd6d6e8	perform feasibility study on geothermal energy	pt	realizar estudos de viabilidade sobre energia geotérmica
http://data.europa.eu/esco/skill/c380714e-536c-4b51-b138-0f5f82c6d0b3	plan the web forming techniques for non-woven	pt	planear as técnicas de formação de malhas de rede para não tecidos
http://data.europa.eu/esco/skill/badfeca0-e839-44e0-9f76-dc78785b7f97	install refrigeration equipment	pt	instalar equipamentos de refrigeração
http://data.europa.eu/esco/skill/b514f861-985b-4aeb-bcba-9a7f8bee0e8d	manage volunteering programmes	pt	gerir programas de voluntariado
http://data.europa.eu/esco/skill/b3452779-ece5-4cc9-8872-87953f9fe0b4	follow a tech pack	pt	seguir as instruções de um tech pack
http://data.europa.eu/esco/skill/ed2383a8-d361-4453-99d4-1c88aceffeb4	document prior learning assessments	pt	documentar avaliações de aprendizagens anteriores
http://data.europa.eu/esco/skill/96a893b6-4520-4daa-89c1-b79487505da2	key risk indicators	ro	indicatori-cheie de risc
http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034	social alliances	ro	alianțe sociale
http://data.europa.eu/esco/skill/8622f74f-61b7-4664-862a-7c1dea8041f0	knowledge management	ro	gestionarea cunoștințelor
http://data.europa.eu/esco/skill/5da42cfd-1da8-4e4f-b68e-4f821d005fc5	virtual reality	ro	realitate virtuală
http://data.europa.eu/esco/skill/61ddacb8-c89f-48c2-afe8-9e1b14c0c8fb	business incubation	ro	incubare de afaceri
http://data.europa.eu/esco/skill/affb720b-98e7-4ae6-b833-b12e94fa8987	hydroponics	ro	hidroponică
http://data.europa.eu/esco/skill/00920055-eb50-4cb8-a23d-3deedbf3753e	enterprise risk management	ro	gestionarea riscurilor întreprinderii
http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc	blockchain platforms	ro	platforme blockchain
http://data.europa.eu/esco/skill/53780150-1581-4ae6-b435-34068c172caf	Vyper	ro	Vyper
http://data.europa.eu/esco/skill/3c2e6f38-42c1-46ec-b782-5854b2db330d	blockchain openness	ro	deschidere blockchain
http://data.europa.eu/esco/skill/6c6daac0-80f5-431f-a33f-c5b722094657	energy storage systems	ro	sisteme de stocare a energiei
http://data.europa.eu/esco/skill/ef010091-ddce-410d-9864-9276ef6fe390	district heating and cooling	ro	termoficare și răcire centralizată
http://data.europa.eu/esco/skill/2eb30deb-18d0-4e9d-9c53-30069ac9a108	youth work principles	ro	principii ale activităților pentru tineret
http://data.europa.eu/esco/skill/203083ca-b051-4c28-8986-fc8731bacee5	sustainable finance	ro	finanțare durabilă
http://data.europa.eu/esco/skill/c513cf4e-83bb-4edc-9ac8-2a7df04a9451	results-based management	ro	gestionarea bazată pe rezultate
http://data.europa.eu/esco/skill/701f0a7d-1be9-4e98-b985-2652b2bf327a	risk financing techniques	ro	tehnici de finanțare de risc
http://data.europa.eu/esco/skill/82fea746-853f-4f1b-8ab7-55de8619cccd	lean manufacturing	ro	producție de tip lean
http://data.europa.eu/esco/skill/9be02d2d-9d45-400b-aa05-1e9aee7bd815	mini wind power generation	ro	generare de energie eoliană cu ajutorul sistemelor de mici dimensiuni
http://data.europa.eu/esco/skill/4300b453-9bcf-474c-9ee3-92ec2229720c	global standards for sustainability reporting	ro	standarde globale pentru raportarea cu privire la durabilitate
http://data.europa.eu/esco/skill/7af76a2b-6bba-4350-9bfa-980e50c98481	SMED	ro	SMED
http://data.europa.eu/esco/skill/ccb2e5f2-4279-48fd-9d85-a1db42ff1e13	project configuration management	ro	gestionarea configurației proiectului
http://data.europa.eu/esco/skill/5fd29c67-c905-4e34-98ff-f90ce6446b35	European vehicle type-approval legislation	ro	legislația europeană privind omologarea de tip a vehiculelor
http://data.europa.eu/esco/skill/59429f7f-8b95-4094-b1cf-97cbb556f03d	participatory decision-making	ro	proces decizional participativ
http://data.europa.eu/esco/skill/2d73b2d4-2dfd-42e9-a9f4-106d9c58a4b9	integrated food-energy systems	ro	sisteme integrate de producție alimentară și energetică
http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f	cloud monitoring and reporting	ro	monitorizarea și raportarea în domeniul tehnologiilor de tip cloud
http://data.europa.eu/esco/skill/c4b03a17-a93e-4a8e-9846-4c4d469d4001	agroecology	ro	agroecologie
http://data.europa.eu/esco/skill/41de7eb8-be07-4822-ba85-b76e9b8d6e4e	sustainable forest management	ro	gestionarea durabilă a pădurilor
http://data.europa.eu/esco/skill/90d04cf8-dcc1-45cf-93e1-a2eba80aed6f	hybrid vehicle architecture	ro	arhitectura vehiculelor hibride
http://data.europa.eu/esco/skill/243ffeb4-3395-4e39-9cf0-695be5b142aa	maritime law	ro	drept maritim
http://data.europa.eu/esco/skill/6c2182f9-9068-42e8-8855-31252d62fbb0	ecotourism	ro	ecoturism
http://data.europa.eu/esco/skill/8be4540d-db79-4213-8820-bda0d3fb74a7	aeroponics	ro	aeroponică
http://data.europa.eu/esco/skill/ca326dd0-324f-43fe-81c5-4b40ddb35223	indicators used in EU funds programme operations	ro	indicatori utilizați în operațiunile din cadrul programelor finanțate din fonduri UE
